"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000161011",9355.03143132764,0.397883060765452,0.490249146002633,0.811593582588953,0.417024874852168,0.78046683604908
"ENSG00000054611",520.404110164401,-0.0850371237902023,0.104781820781068,-0.811563715502516,0.41704201863827,0.78046683604908
"ENSG00000255468",118.012212111599,-0.175385366420518,0.216139672305706,-0.811444583724799,0.417110404726189,0.780486219194106
"ENSG00000176273",283.896679458108,-0.115282511864644,0.14211082173733,-0.811215574263065,0.417241883275918,0.780623637510237
"ENSG00000115295",277.900167173021,-0.142407191492305,0.175578592075472,-0.811073775048222,0.417323305062243,0.780667378732569
"ENSG00000196689",64.2820083151861,-0.23977423428638,0.29568446010129,-0.810912532245499,0.417415902828582,0.780732011270259
"ENSG00000171865",300.011556287523,0.127692531098255,0.157530352365637,0.810590017610529,0.417601151361733,0.780821049279057
"ENSG00000125386",1203.57622253571,-0.0706614463856392,0.0871796917695113,-0.810526453482496,0.417637667547475,0.780821049279057
"ENSG00000103978",772.882774036415,-0.0939565046734913,0.115895656761096,-0.810699100374143,0.417538490111373,0.780821049279057
"ENSG00000130193",395.824384720731,-0.0971616594723699,0.119902939389025,-0.810335926437377,0.417747132392053,0.78091715506228
"ENSG00000142330",207.646606452131,-0.146560484460709,0.180890984771903,-0.810214420832059,0.417816950689372,0.780939131013348
"ENSG00000282386",45.4193799982284,-0.268258540245436,0.331344055774768,-0.809607221165256,0.418165956492669,0.780966479910232
"ENSG00000109475",3654.04610250981,-0.124810192450176,0.154090562265323,-0.809979473209198,0.417951973363743,0.780966479910232
"ENSG00000167118",670.527493252985,-0.0944100549367865,0.116615680773549,-0.809582847782859,0.418179969391338,0.780966479910232
"ENSG00000130558",2941.36079806517,0.146422297684213,0.180845656938567,0.809653381579146,0.41813941841424,0.780966479910232
"ENSG00000136848",1705.88257675888,0.0693235765488454,0.0855834109867467,0.810011843996037,0.417933368583702,0.780966479910232
"ENSG00000139505",209.042643425578,-0.17172158218284,0.212092815856451,-0.809652988430616,0.418139644435031,0.780966479910232
"ENSG00000189339",620.943671435843,-0.0987860930827445,0.122046823046814,-0.809411426013547,0.41827853208667,0.781023183394245
"ENSG00000241852",101.762367231468,-0.190038655387587,0.234810411833018,-0.80932806132434,0.418326469380829,0.781023183394245
"ENSG00000173540",843.730216960495,-0.0978789064670931,0.120979419597828,-0.809054191138229,0.418483976038404,0.781208810231303
"ENSG00000074855",817.691752330069,0.0842476842140095,0.104160562476088,0.808825165794878,0.418615718584802,0.781346296831194
"ENSG00000168434",472.332539654012,0.0940369974185844,0.116285540453916,0.808673176832776,0.418703160866366,0.781401070300072
"ENSG00000180773",1109.30576041299,-0.0882996619851962,0.10922039099664,-0.808454000021961,0.418829276582536,0.781527992513194
"ENSG00000109046",2047.52387522383,-0.0842481477223727,0.10425138137828,-0.808125001400941,0.419018626410661,0.781772856876598
"ENSG00000160691",3298.69163989438,-0.0479140632664963,0.0593596045000813,-0.80718299372144,0.419561062120667,0.782035866177164
"ENSG00000143612",4120.8359059607,0.057603016369671,0.0713223154276646,0.807643666982351,0.419295741354759,0.782035866177164
"ENSG00000170631",97.6297001672884,-0.202908429111598,0.251262152773844,-0.807556676847516,0.419345835009487,0.782035866177164
"ENSG00000188343",334.301302070341,-0.112858637123783,0.139869775656052,-0.806883664425895,0.41973351112043,0.782035866177164
"ENSG00000136950",1599.27321030522,0.0737149642721706,0.0913121963723732,0.807284976166375,0.419502317711583,0.782035866177164
"ENSG00000166169",249.865063142257,0.126740152172111,0.157089255106343,0.806803444871598,0.419779734128798,0.782035866177164
"ENSG00000214655",1402.21978801097,0.0736340877314902,0.0912702691769318,0.806769700533555,0.419799178721125,0.782035866177164
"ENSG00000139990",745.394328312767,0.0968660548216136,0.120062488481244,0.806796994189789,0.419783451181918,0.782035866177164
"ENSG00000033800",1061.82530317392,-0.0842523652638615,0.104428878071738,-0.806791826356537,0.419786429037796,0.782035866177164
"ENSG00000183978",277.651267413709,0.129032621511475,0.159932451285591,0.806794496515665,0.419784890412868,0.782035866177164
"ENSG00000125772",312.858006633147,-0.203742625389864,0.252415744311517,-0.807170828212744,0.419568070077236,0.782035866177164
"ENSG00000214389",518.733006668765,0.107256329188451,0.133020492101173,0.806314331681114,0.420061628931087,0.782108035820499
"ENSG00000176731",209.451004007439,0.137642443445224,0.170670240902433,0.806481802084697,0.419965096756669,0.782108035820499
"ENSG00000140157",602.74902542131,0.806633146438185,1.00008339484203,0.806565883003784,0.41991663630913,0.782108035820499
"ENSG00000132591",828.836825842846,0.0716071057593714,0.0888096269923647,0.806298913579805,0.420070516785672,0.782108035820499
"ENSG00000127423",390.362874843857,0.139714428390871,0.173310538823575,0.806150793478846,0.420155907112677,0.782158747496956
"ENSG00000162599",507.457308153882,-0.110619211092797,0.137365243538998,-0.805292577968547,0.420650863753591,0.782268462997748
"ENSG00000143373",861.993489436786,0.0942364790452981,0.117058096816546,0.805040245895899,0.420796455746372,0.782268462997748
"ENSG00000177707",300.036443980223,-0.114741082118816,0.142407364965706,-0.805724353838353,0.420401803877441,0.782268462997748
"ENSG00000152422",267.926056978387,-0.133600666328858,0.165920309355183,-0.805209843496984,0.420698597099671,0.782268462997748
"ENSG00000204616",103.716478363839,0.333894364197183,0.414388619384986,0.805751771592403,0.420385991508217,0.782268462997748
"ENSG00000006715",1302.29452150419,-0.0731251576726089,0.0907917036836679,-0.805416736394639,0.42057923697798,0.782268462997748
"ENSG00000162300",166.329743791388,0.158137612482301,0.196416571668833,0.805113393125137,0.420754247797992,0.782268462997748
"ENSG00000158023",79.9353087254095,-0.246087413816242,0.305573658363715,-0.805329278492101,0.420629690541068,0.782268462997748
"ENSG00000169696",1336.43994534647,0.0755070168101583,0.0936936643137674,0.805892451353973,0.420304864159846,0.782268462997748
"ENSG00000262580",97.5242736010058,0.982431194903038,1.22005482329536,0.805235286271396,0.420683917646868,0.782268462997748
"ENSG00000236035",39.6593685086213,0.295059338006695,0.366867438545211,0.804266901354704,0.421242848697567,0.782345284278369
"ENSG00000156171",146.753160215149,0.156566916454714,0.194585544754603,0.804617406972163,0.421040494060084,0.782345284278369
"ENSG00000142864",29774.6631568611,-0.0445112806557933,0.0553995562877101,-0.803459154521563,0.421709396011328,0.782345284278369
"ENSG00000116741",230.716326690947,-0.182866731644053,0.22740561614324,-0.804143427701747,0.421314146354924,0.782345284278369
"ENSG00000231414",67.186428096731,-0.255401738739115,0.317881174292462,-0.80345034369395,0.421714486736326,0.782345284278369
"ENSG00000157426",90.6579375468813,-0.219361687754694,0.27319331240639,-0.802954090722331,0.422001270232682,0.782345284278369
"ENSG00000197594",77.7228977268766,-0.245918207230362,0.305807928225934,-0.804159030987172,0.421305136125417,0.782345284278369
"ENSG00000233830",217.227867239562,0.165673826389339,0.206310264426371,0.80303239807278,0.421956008992276,0.782345284278369
"ENSG00000228232",308.324422425329,-0.180870659424996,0.225004911777841,-0.803852049254723,0.421482425704208,0.782345284278369
"ENSG00000147050",787.70616544216,-0.092527767280461,0.115310454323548,-0.802423057156976,0.422308279950325,0.782345284278369
"ENSG00000164758",142.420180144705,0.158482551953217,0.197224534668465,0.803564081008614,0.421648774295924,0.782345284278369
"ENSG00000137145",830.768498047754,0.0845003279978791,0.105214518786667,0.803124216812811,0.421902941864187,0.782345284278369
"ENSG00000167272",555.369710231785,0.0968296149029262,0.120697537955173,0.802250124927062,0.422408286574685,0.782345284278369
"ENSG00000165898",34.6547642609859,0.330473083443636,0.411149408602108,0.803778569370272,0.421524868653704,0.782345284278369
"ENSG00000100804",2110.26050808167,0.07574839369712,0.0941380365895788,0.804652364138062,0.42102031564489,0.782345284278369
"ENSG00000125375",58.9698304797743,-0.269622490083874,0.335258627094001,-0.804222377276144,0.421268557515967,0.782345284278369
"ENSG00000047346",301.374570085094,-0.139804147422229,0.173881186697541,-0.804021125444768,0.421384774589686,0.782345284278369
"ENSG00000184517",211.904382123389,0.203051821027176,0.253101992021269,0.802252955046328,0.422406649806408,0.782345284278369
"ENSG00000162066",302.62909605805,0.116878993726158,0.145644828844237,0.802493261543509,0.422267684747856,0.782345284278369
"ENSG00000129925",502.756845633899,-0.118859223903538,0.147687733592271,-0.804800920242154,0.420934570552318,0.782345284278369
"ENSG00000091542",1471.86712498234,-0.0619116701136077,0.0771592984808722,-0.802387675011789,0.422328740298571,0.782345284278369
"ENSG00000175354",1201.0176328843,-0.092154810392571,0.114770214175707,-0.802950583079746,0.42200329769841,0.782345284278369
"ENSG00000089351",1383.02415628052,0.0635860643541459,0.0792038445585335,0.802815377316114,0.42208145284424,0.782345284278369
"ENSG00000289378",46.6153383601285,-0.279615008674439,0.347864289901728,-0.803804865263491,0.421509679511247,0.782345284278369
"ENSG00000142002",1742.38897966526,0.0663963099889862,0.0827184262894426,0.802678592514041,0.422160529379896,0.782345284278369
"ENSG00000178229",77.7087496040533,-0.264816730835102,0.330045152607456,-0.802365157442761,0.422341761781687,0.782345284278369
"ENSG00000265590",48.7974568500348,-0.257115049655128,0.320190847528423,-0.803005618804591,0.42197148694949,0.782345284278369
"ENSG00000116455",232.341831636559,0.148204425197663,0.184804236262285,0.80195361424141,0.422579790850565,0.782451861488204
"ENSG00000235523",43.5618707786325,-0.301244523954744,0.375640274029554,-0.801949484072208,0.42258218006322,0.782451861488204
"ENSG00000106484",97.5467437626712,-0.213148654878986,0.265886715276006,-0.801652142182903,0.422754206642103,0.7826626399637
"ENSG00000245060",31.2868545270389,-0.34872059989129,0.435095463414652,-0.801480661633455,0.422853435030277,0.782738604618391
"ENSG00000211584",1472.02023050826,0.103630433847391,0.129362644156552,0.801084691203276,0.423082618123645,0.782947332658644
"ENSG00000051108",820.104326076511,0.0774590604660653,0.0966863374837642,0.801137601050122,0.423051990308878,0.782947332658644
"ENSG00000197329",182.042472507152,-0.286166153004448,0.357500912014899,-0.800462721595859,0.423442753716016,0.783257253223882
"ENSG00000172262",9283.95140152247,0.0517058444150712,0.0645777595148006,0.800675724948629,0.423319399377799,0.783257253223882
"ENSG00000157106",4852.12474783699,0.0690555186032706,0.086264728022773,0.800506999628407,0.423417109723967,0.783257253223882
"ENSG00000131943",123.570267125362,-0.167561821885326,0.209349386578359,-0.800393183013259,0.423483029401046,0.783257253223882
"ENSG00000140264",21047.9752835178,-0.0544558388082219,0.0680525420472171,-0.800202860466824,0.423593272777022,0.783353433088265
"ENSG00000230207",39.3989731244973,0.749907586530862,0.93741094215785,0.799977419513187,0.423723880037533,0.783379544536745
"ENSG00000213906",51.0725511308496,1.1825246214748,1.47817825688642,0.799987833649796,0.423717846178862,0.783379544536745
"ENSG00000169398",3021.92960591745,0.0494578542992993,0.0618384348383128,0.799791495832897,0.423831611033566,0.783410557039472
"ENSG00000168610",3298.13863449065,-0.0600278607617251,0.0750585228649532,-0.799747430011757,0.423857146734293,0.783410557039472
"ENSG00000139173",96.7774325532184,-0.194896507959641,0.243760439614678,-0.799541173570748,0.423976682233994,0.783416180251027
"ENSG00000125753",2554.81172313731,0.0682430188153771,0.0853508456671895,0.799558789159263,0.423966472385612,0.783416180251027
"ENSG00000129968",528.61661345363,-0.139518931826071,0.174542122167888,-0.799342474430737,0.424091856559351,0.783521355868581
"ENSG00000006459",289.061047924027,0.153579335195516,0.192374833303421,0.798333818193801,0.424676797979385,0.783831427721228
"ENSG00000001631",164.357253922075,-0.146420760699818,0.183284309586946,-0.798872314983186,0.424364453478417,0.783831427721228
"ENSG00000004059",467.480789695246,-0.0950052460165425,0.118995542201681,-0.798393320108764,0.424642278459793,0.783831427721228
